#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GSK3B	PRKAA2	9606.ENSP00000324806	9606.ENSP00000360290	0	0	0.227	0.580	0.184	0.203	0	0.413	0.478
GSK3B	STK11	9606.ENSP00000324806	9606.ENSP00000324856	0	0	0	0.598	0.095	0.370	0	0.477	0.514
GSK3B	HIF1A	9606.ENSP00000324806	9606.ENSP00000437955	0	0	0	0	0	0.070	0	0.543	0.557
GSK3B	SRC	9606.ENSP00000324806	9606.ENSP00000362680	0	0	0	0	0	0.077	0	0.586	0.601
GSK3B	HDAC6	9606.ENSP00000324806	9606.ENSP00000334061	0	0	0	0	0.063	0.338	0	0.505	0.666
GSK3B	MCL1	9606.ENSP00000324806	9606.ENSP00000358022	0	0	0	0	0	0.476	0	0.447	0.698
GSK3B	IKBKG	9606.ENSP00000324806	9606.ENSP00000483825	0	0	0	0	0.048	0.683	0	0.216	0.743
GSK3B	MTOR	9606.ENSP00000324806	9606.ENSP00000354558	0	0	0	0	0.062	0.108	0	0.827	0.843
GSK3B	HSP90AA1	9606.ENSP00000324806	9606.ENSP00000335153	0	0	0	0	0	0.640	0	0.613	0.855
GSK3B	MAPT	9606.ENSP00000324806	9606.ENSP00000340820	0	0	0	0	0.062	0.994	0.900	0.750	0.999
HAP1	ITPR1	9606.ENSP00000334002	9606.ENSP00000306253	0	0	0	0	0	0.230	0	0.675	0.739
HAP1	PINK1	9606.ENSP00000334002	9606.ENSP00000364204	0	0	0	0	0.062	0.140	0	0.316	0.400
HDAC10	SIRT1	9606.ENSP00000216271	9606.ENSP00000212015	0	0	0	0	0.053	0.212	0	0.763	0.808
HDAC10	HSP90AA1	9606.ENSP00000216271	9606.ENSP00000335153	0	0	0	0	0.053	0.102	0	0.527	0.563
HDAC10	MAPK15	9606.ENSP00000216271	9606.ENSP00000337691	0	0.004	0	0	0	0.059	0	0.563	0.571
HDAC10	KAT5	9606.ENSP00000216271	9606.ENSP00000340330	0	0	0	0	0.086	0.241	0	0.487	0.613
HDAC10	SIRT2	9606.ENSP00000216271	9606.ENSP00000249396	0	0	0	0	0.052	0.183	0	0.724	0.767
HDAC6	SIRT1	9606.ENSP00000334061	9606.ENSP00000212015	0	0	0	0	0.052	0.212	0	0.817	0.851
HDAC6	STUB1	9606.ENSP00000334061	9606.ENSP00000219548	0	0	0	0	0	0.427	0	0.678	0.807
HDAC6	HSPB1	9606.ENSP00000334061	9606.ENSP00000248553	0	0	0	0	0	0.270	0	0.456	0.586
HDAC6	SIRT2	9606.ENSP00000334061	9606.ENSP00000249396	0	0	0	0	0.052	0.562	0	0.969	0.986
HDAC6	TSG101	9606.ENSP00000334061	9606.ENSP00000251968	0	0	0	0	0	0.092	0.900	0.096	0.910
HDAC6	PIK3C3	9606.ENSP00000334061	9606.ENSP00000262039	0	0	0	0	0.064	0.103	0	0.381	0.435
HDAC6	STAT3	9606.ENSP00000334061	9606.ENSP00000264657	0	0	0	0	0.069	0.316	0	0.746	0.824
HDAC6	VPS37B	9606.ENSP00000334061	9606.ENSP00000267202	0	0	0	0	0	0	0.900	0	0.900
HDAC6	MAP1LC3B	9606.ENSP00000334061	9606.ENSP00000268607	0	0	0	0	0	0	0	0.424	0.424
HDAC6	TP53	9606.ENSP00000334061	9606.ENSP00000269305	0	0	0	0	0	0.056	0	0.944	0.945
HDAC6	VPS37A	9606.ENSP00000334061	9606.ENSP00000318629	0	0	0	0	0	0	0.900	0	0.900
HDAC6	PRKD1	9606.ENSP00000334061	9606.ENSP00000333568	0	0	0	0	0	0	0	0.412	0.412
HDAC6	OPTN	9606.ENSP00000334061	9606.ENSP00000368022	0	0	0	0	0	0	0	0.432	0.432
HDAC6	PTK2	9606.ENSP00000334061	9606.ENSP00000341189	0	0	0	0	0.062	0	0	0.447	0.459
HDAC6	MTOR	9606.ENSP00000334061	9606.ENSP00000354558	0	0	0	0	0.062	0.103	0	0.411	0.461
HDAC6	MFN1	9606.ENSP00000334061	9606.ENSP00000420617	0	0	0	0	0.062	0.068	0	0.506	0.531
HDAC6	PINK1	9606.ENSP00000334061	9606.ENSP00000364204	0	0	0	0	0.062	0	0	0.545	0.555
HDAC6	LAMP2	9606.ENSP00000334061	9606.ENSP00000408411	0	0	0	0	0.062	0	0.600	0.308	0.718
HDAC6	KAT5	9606.ENSP00000334061	9606.ENSP00000340330	0	0	0	0	0.063	0.422	0	0.587	0.756
HDAC6	HIF1A	9606.ENSP00000334061	9606.ENSP00000437955	0	0	0	0	0	0.289	0	0.761	0.823
HDAC6	PARK7	9606.ENSP00000334061	9606.ENSP00000418770	0	0	0	0	0	0	0.500	0.715	0.851
HDAC6	MAPT	9606.ENSP00000334061	9606.ENSP00000340820	0	0	0	0	0	0.684	0	0.565	0.857
HDAC6	SQSTM1	9606.ENSP00000334061	9606.ENSP00000374455	0	0	0	0	0	0.874	0	0.825	0.977
HDAC6	HSP90AA1	9606.ENSP00000334061	9606.ENSP00000335153	0	0	0	0	0.053	0.885	0.900	0.991	0.999
HGF	HMOX1	9606.ENSP00000222390	9606.ENSP00000216117	0	0	0	0	0	0	0	0.451	0.451
HGF	LEP	9606.ENSP00000222390	9606.ENSP00000312652	0	0	0	0	0	0	0	0.517	0.517
HGF	MTOR	9606.ENSP00000222390	9606.ENSP00000354558	0	0	0	0	0	0	0	0.522	0.522
HGF	TP53	9606.ENSP00000222390	9606.ENSP00000269305	0	0	0	0	0	0	0	0.580	0.580
HGF	HIF1A	9606.ENSP00000222390	9606.ENSP00000437955	0	0	0	0	0	0	0	0.608	0.608
HGF	PTK2	9606.ENSP00000222390	9606.ENSP00000341189	0	0	0	0	0.062	0	0.500	0.493	0.741
HGF	STAT3	9606.ENSP00000222390	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.666	0.861
HGF	KDR	9606.ENSP00000222390	9606.ENSP00000263923	0	0	0	0	0.062	0	0.600	0.693	0.875
HGF	MAPK8	9606.ENSP00000222390	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.292	0.926
HGF	PIK3CA	9606.ENSP00000222390	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.407	0.938
HGF	SRC	9606.ENSP00000222390	9606.ENSP00000362680	0	0	0	0	0	0.056	0.900	0.643	0.963
HGF	IL10	9606.ENSP00000222390	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.666	0.965
HGF	MET	9606.ENSP00000222390	9606.ENSP00000317272	0	0	0	0	0.062	0.980	0.900	0.991	0.999
HIF1A	SIRT1	9606.ENSP00000437955	9606.ENSP00000212015	0	0	0	0	0.077	0.486	0	0.903	0.950
HIF1A	XBP1	9606.ENSP00000437955	9606.ENSP00000216037	0	0	0	0	0.062	0.270	0	0.988	0.992
HIF1A	HMOX1	9606.ENSP00000437955	9606.ENSP00000216117	0	0	0	0	0	0	0	0.697	0.697
HIF1A	TSC2	9606.ENSP00000437955	9606.ENSP00000219476	0	0	0	0	0	0	0	0.612	0.612
HIF1A	STUB1	9606.ENSP00000437955	9606.ENSP00000219548	0	0	0	0	0	0.486	0	0.647	0.810
HIF1A	NAMPT	9606.ENSP00000437955	9606.ENSP00000222553	0	0	0	0	0.158	0	0	0.407	0.479
HIF1A	HSPB1	9606.ENSP00000437955	9606.ENSP00000248553	0	0	0	0	0	0	0	0.462	0.462
HIF1A	SIRT2	9606.ENSP00000437955	9606.ENSP00000249396	0	0	0	0	0	0.270	0	0.566	0.669
HIF1A	SESN2	9606.ENSP00000437955	9606.ENSP00000253063	0	0	0	0	0	0	0	0.606	0.606
HIF1A	KDR	9606.ENSP00000437955	9606.ENSP00000263923	0	0	0	0	0.062	0	0	0.767	0.772
HIF1A	PIK3CA	9606.ENSP00000437955	9606.ENSP00000263967	0	0	0	0	0.063	0.073	0	0.585	0.609
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.062	0.839	0.900	0.968	0.999
HIF1A	MAP1LC3B	9606.ENSP00000437955	9606.ENSP00000268607	0	0	0	0	0	0	0	0.481	0.481
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.870	0.900	0.989	0.999
HIF1A	LEP	9606.ENSP00000437955	9606.ENSP00000312652	0	0	0	0	0	0	0	0.526	0.526
HIF1A	MET	9606.ENSP00000437955	9606.ENSP00000317272	0	0	0	0	0	0.070	0	0.602	0.614
HIF1A	STK11	9606.ENSP00000437955	9606.ENSP00000324856	0	0	0	0	0	0.145	0	0.594	0.638
HIF1A	HSP90AA1	9606.ENSP00000437955	9606.ENSP00000335153	0	0	0	0	0	0.918	0.900	0.991	0.999
HIF1A	PTK2	9606.ENSP00000437955	9606.ENSP00000341189	0	0	0	0	0	0	0	0.569	0.569
HIF1A	HMGB1	9606.ENSP00000437955	9606.ENSP00000345347	0	0	0	0	0.063	0.069	0	0.451	0.479
HIF1A	PRKAA1	9606.ENSP00000437955	9606.ENSP00000346148	0	0	0	0	0.055	0	0	0.465	0.472
HIF1A	TFEB	9606.ENSP00000437955	9606.ENSP00000351742	0	0	0	0	0.048	0.058	0	0.423	0.438
HIF1A	MTOR	9606.ENSP00000437955	9606.ENSP00000354558	0	0	0	0	0	0.096	0	0.807	0.819
HIF1A	MCL1	9606.ENSP00000437955	9606.ENSP00000358022	0	0	0	0	0.088	0.316	0	0.561	0.702
HIF1A	PRKAA2	9606.ENSP00000437955	9606.ENSP00000360290	0	0	0	0	0.055	0	0	0.449	0.457
HIF1A	PLK3	9606.ENSP00000437955	9606.ENSP00000361275	0	0	0	0	0	0.486	0	0.212	0.577
HIF1A	SRC	9606.ENSP00000437955	9606.ENSP00000362680	0	0	0	0	0.062	0.685	0	0.676	0.896
HIF1A	MAP1LC3A	9606.ENSP00000437955	9606.ENSP00000363970	0	0	0	0	0	0	0	0.509	0.510
HIF1A	PINK1	9606.ENSP00000437955	9606.ENSP00000364204	0	0	0	0	0	0	0	0.488	0.488
HIF1A	SQSTM1	9606.ENSP00000437955	9606.ENSP00000374455	0	0	0	0	0	0.270	0	0.538	0.648
HIF1A	MAPK8	9606.ENSP00000437955	9606.ENSP00000378974	0	0	0	0	0.062	0	0	0.504	0.515
HIF1A	ROCK1	9606.ENSP00000437955	9606.ENSP00000382697	0	0	0	0	0.124	0.070	0	0.327	0.404
HIF1A	LAMP2	9606.ENSP00000437955	9606.ENSP00000408411	0	0	0	0	0.089	0.675	0	0.458	0.825
HIF1A	IL10	9606.ENSP00000437955	9606.ENSP00000412237	0	0	0	0	0	0	0	0.604	0.604
HIF1A	IKBKG	9606.ENSP00000437955	9606.ENSP00000483825	0	0	0	0	0	0.312	0	0.524	0.659
HMGB1	SIRT1	9606.ENSP00000345347	9606.ENSP00000212015	0	0	0	0	0.095	0.060	0	0.516	0.552
HMGB1	HMOX1	9606.ENSP00000345347	9606.ENSP00000216117	0	0	0	0	0	0	0	0.519	0.519
HMGB1	PIK3C3	9606.ENSP00000345347	9606.ENSP00000262039	0	0	0	0	0.062	0.061	0	0.403	0.428
HMGB1	STAT3	9606.ENSP00000345347	9606.ENSP00000264657	0	0	0	0	0.062	0.095	0	0.506	0.544
HMGB1	MAP1LC3B	9606.ENSP00000345347	9606.ENSP00000268607	0	0	0	0	0.063	0.168	0	0.359	0.456
HMGB1	TP53	9606.ENSP00000345347	9606.ENSP00000269305	0	0	0	0	0.063	0.951	0	0.971	0.998
HMGB1	STK11	9606.ENSP00000345347	9606.ENSP00000324856	0	0	0	0	0.063	0	0	0.453	0.465
HMGB1	HSP90AA1	9606.ENSP00000345347	9606.ENSP00000335153	0	0	0	0	0.124	0.064	0	0.479	0.536
HMGB1	SRC	9606.ENSP00000345347	9606.ENSP00000362680	0	0	0	0	0.144	0.058	0	0.326	0.409
HMGB1	MTOR	9606.ENSP00000345347	9606.ENSP00000354558	0	0	0	0	0	0.061	0	0.398	0.410
HMGB1	IL10	9606.ENSP00000345347	9606.ENSP00000412237	0	0	0	0	0	0	0	0.669	0.669
HMGB1	IKBKG	9606.ENSP00000345347	9606.ENSP00000483825	0	0	0	0	0	0	0.900	0.234	0.920
HMOX1	SIRT1	9606.ENSP00000216117	9606.ENSP00000212015	0	0	0	0	0	0	0	0.669	0.669
HMOX1	XBP1	9606.ENSP00000216117	9606.ENSP00000216037	0	0	0	0	0	0	0	0.450	0.450
HMOX1	LEP	9606.ENSP00000216117	9606.ENSP00000312652	0	0	0	0	0	0	0	0.403	0.403
HMOX1	SIRT2	9606.ENSP00000216117	9606.ENSP00000249396	0	0	0	0	0	0	0	0.419	0.419
HMOX1	SRC	9606.ENSP00000216117	9606.ENSP00000362680	0	0	0	0	0.076	0.056	0	0.423	0.452
HMOX1	MAP1LC3B	9606.ENSP00000216117	9606.ENSP00000268607	0	0	0	0	0	0	0	0.455	0.455
HMOX1	MTOR	9606.ENSP00000216117	9606.ENSP00000354558	0	0	0	0	0	0	0	0.460	0.459
HMOX1	HSP90AA1	9606.ENSP00000216117	9606.ENSP00000335153	0	0	0	0	0	0	0	0.465	0.465
HMOX1	PARK7	9606.ENSP00000216117	9606.ENSP00000418770	0	0	0	0	0.062	0	0	0.459	0.470
HMOX1	MAPK8	9606.ENSP00000216117	9606.ENSP00000378974	0	0	0	0	0	0	0	0.503	0.503
HMOX1	HSPB1	9606.ENSP00000216117	9606.ENSP00000248553	0	0	0	0	0.062	0	0	0.509	0.519
HMOX1	PIP4K2A	9606.ENSP00000216117	9606.ENSP00000365757	0	0	0	0	0	0	0	0.538	0.538
HMOX1	TP53	9606.ENSP00000216117	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.611	0.619
HMOX1	SQSTM1	9606.ENSP00000216117	9606.ENSP00000374455	0	0	0	0	0.076	0.270	0	0.509	0.639
HMOX1	IL10	9606.ENSP00000216117	9606.ENSP00000412237	0	0	0	0	0	0	0	0.695	0.695
HMOX1	STAT3	9606.ENSP00000216117	9606.ENSP00000264657	0	0	0	0	0	0	0	0.714	0.714
HSP90AA1	SIRT1	9606.ENSP00000335153	9606.ENSP00000212015	0.045	0	0	0	0	0.426	0	0.627	0.778
HSP90AA1	TOMM22	9606.ENSP00000335153	9606.ENSP00000216034	0	0	0	0	0	0	0	0.449	0.449
HSP90AA1	XBP1	9606.ENSP00000335153	9606.ENSP00000216037	0	0	0	0	0.062	0	0	0.571	0.581
HSP90AA1	STUB1	9606.ENSP00000335153	9606.ENSP00000219548	0	0	0	0	0.089	0.914	0.900	0.990	0.999
HSP90AA1	HSPB1	9606.ENSP00000335153	9606.ENSP00000248553	0	0	0	0	0.065	0.347	0	0.949	0.966
HSP90AA1	SIRT2	9606.ENSP00000335153	9606.ENSP00000249396	0.045	0	0	0	0	0	0	0.519	0.521
HSP90AA1	TSG101	9606.ENSP00000335153	9606.ENSP00000251968	0	0	0	0	0.061	0	0	0.653	0.661
HSP90AA1	PIK3C3	9606.ENSP00000335153	9606.ENSP00000262039	0	0	0	0	0	0.308	0	0.339	0.524
HSP90AA1	KDR	9606.ENSP00000335153	9606.ENSP00000263923	0	0	0	0	0	0.488	0.900	0.873	0.992
HSP90AA1	PIK3CA	9606.ENSP00000335153	9606.ENSP00000263967	0	0	0	0	0	0.092	0.600	0.695	0.880
HSP90AA1	STAT3	9606.ENSP00000335153	9606.ENSP00000264657	0	0	0	0	0	0.270	0.900	0.988	0.999
HSP90AA1	MAP1LC3B	9606.ENSP00000335153	9606.ENSP00000268607	0	0	0	0	0.179	0.057	0	0.457	0.543
HSP90AA1	TP53	9606.ENSP00000335153	9606.ENSP00000269305	0	0	0	0	0.049	0.899	0.900	0.989	0.999
HSP90AA1	TOMM70A	9606.ENSP00000335153	9606.ENSP00000284320	0	0	0	0	0.101	0.652	0	0.993	0.997
HSP90AA1	MET	9606.ENSP00000335153	9606.ENSP00000317272	0	0	0	0	0	0.550	0	0.511	0.771
HSP90AA1	STK11	9606.ENSP00000335153	9606.ENSP00000324856	0	0	0	0	0	0.823	0.900	0.969	0.999
HSP90AA1	MAP1LC3A	9606.ENSP00000335153	9606.ENSP00000363970	0	0	0	0	0.049	0.137	0	0.340	0.411
HSP90AA1	IL10	9606.ENSP00000335153	9606.ENSP00000412237	0	0	0	0	0	0	0	0.420	0.420
HSP90AA1	TREM2	9606.ENSP00000335153	9606.ENSP00000362205	0	0	0	0	0	0	0	0.442	0.442
HSP90AA1	PLK3	9606.ENSP00000335153	9606.ENSP00000361275	0	0	0	0	0.062	0.348	0	0.284	0.524
HSP90AA1	KAT5	9606.ENSP00000335153	9606.ENSP00000340330	0	0	0	0	0.062	0.396	0	0.244	0.534
HSP90AA1	SQSTM1	9606.ENSP00000335153	9606.ENSP00000374455	0	0	0	0	0.062	0.160	0	0.465	0.541
HSP90AA1	PRKAA1	9606.ENSP00000335153	9606.ENSP00000346148	0	0	0	0	0	0.470	0	0.183	0.549
HSP90AA1	MAPK8	9606.ENSP00000335153	9606.ENSP00000378974	0	0	0	0	0	0.270	0	0.449	0.580
HSP90AA1	TOMM40	9606.ENSP00000335153	9606.ENSP00000410339	0	0	0	0	0.108	0.270	0	0.525	0.664
HSP90AA1	SMG1	9606.ENSP00000335153	9606.ENSP00000402515	0	0	0	0	0.072	0.258	0	0.571	0.679
HSP90AA1	LAMP2	9606.ENSP00000335153	9606.ENSP00000408411	0	0	0	0	0	0	0.600	0.584	0.826
HSP90AA1	PARK7	9606.ENSP00000335153	9606.ENSP00000418770	0.086	0	0	0	0.115	0.107	0.600	0.622	0.871
HSP90AA1	MAPT	9606.ENSP00000335153	9606.ENSP00000340820	0	0	0	0	0	0.759	0	0.764	0.941
HSP90AA1	MCL1	9606.ENSP00000335153	9606.ENSP00000358022	0	0	0	0	0	0.128	0.900	0.536	0.956
HSP90AA1	ROCK1	9606.ENSP00000335153	9606.ENSP00000382697	0	0	0	0	0.062	0.161	0.900	0.518	0.957
HSP90AA1	PTK2	9606.ENSP00000335153	9606.ENSP00000341189	0	0	0	0	0	0.129	0.900	0.592	0.961
HSP90AA1	MTOR	9606.ENSP00000335153	9606.ENSP00000354558	0	0	0	0	0	0.092	0.900	0.763	0.976
HSP90AA1	PINK1	9606.ENSP00000335153	9606.ENSP00000364204	0	0	0	0	0	0.830	0	0.954	0.991
HSP90AA1	IKBKG	9606.ENSP00000335153	9606.ENSP00000483825	0	0	0	0	0	0.681	0	0.987	0.995
HSP90AA1	SRC	9606.ENSP00000335153	9606.ENSP00000362680	0	0	0	0	0	0.821	0.900	0.989	0.999
HSPB1	STUB1	9606.ENSP00000248553	9606.ENSP00000219548	0	0	0	0	0.089	0	0	0.427	0.456
HSPB1	SQSTM1	9606.ENSP00000248553	9606.ENSP00000374455	0	0	0	0	0.082	0.163	0	0.292	0.409
HSPB1	PARK7	9606.ENSP00000248553	9606.ENSP00000418770	0	0	0	0	0	0	0	0.423	0.423
HSPB1	IKBKG	9606.ENSP00000248553	9606.ENSP00000483825	0	0	0	0	0	0	0	0.450	0.450
HSPB1	MAPK8	9606.ENSP00000248553	9606.ENSP00000378974	0	0	0	0	0	0.103	0	0.470	0.505
HSPB1	SRC	9606.ENSP00000248553	9606.ENSP00000362680	0	0	0	0	0	0.067	0	0.618	0.629
HSPB1	PRKD1	9606.ENSP00000248553	9606.ENSP00000333568	0	0	0	0	0.062	0.389	0	0.458	0.662
HSPB1	MAPT	9606.ENSP00000248553	9606.ENSP00000340820	0	0	0	0	0	0.270	0	0.699	0.771
HSPB1	STAT3	9606.ENSP00000248553	9606.ENSP00000264657	0	0	0	0	0.062	0.400	0	0.635	0.777
HSPB1	TP53	9606.ENSP00000248553	9606.ENSP00000269305	0	0	0	0	0	0.848	0	0.760	0.962
IFI16	STAT3	9606.ENSP00000357113	9606.ENSP00000264657	0	0	0	0	0	0.270	0	0.260	0.437
IFI16	TP53	9606.ENSP00000357113	9606.ENSP00000269305	0	0	0	0	0	0.695	0	0.954	0.985
IFI16	TRIM22	9606.ENSP00000357113	9606.ENSP00000369299	0	0	0	0	0.286	0.056	0	0.342	0.517
IKBKG	STAT3	9606.ENSP00000483825	9606.ENSP00000264657	0	0	0	0	0	0	0	0.470	0.470
IKBKG	TP53	9606.ENSP00000483825	9606.ENSP00000269305	0	0	0	0	0	0.130	0	0.611	0.647
IKBKG	RAB8A	9606.ENSP00000483825	9606.ENSP00000300935	0	0	0	0	0	0.270	0	0.391	0.536
IKBKG	TRIM14	9606.ENSP00000483825	9606.ENSP00000344208	0	0	0	0	0	0.486	0	0.962	0.979
IKBKG	MTOR	9606.ENSP00000483825	9606.ENSP00000354558	0	0	0	0	0	0.270	0	0.286	0.456
IKBKG	SRC	9606.ENSP00000483825	9606.ENSP00000362680	0	0	0	0	0.070	0.495	0	0.551	0.771
IKBKG	OPTN	9606.ENSP00000483825	9606.ENSP00000368022	0	0	0	0.642	0	0.270	0	0.771	0.469
IKBKG	SQSTM1	9606.ENSP00000483825	9606.ENSP00000374455	0	0	0	0	0.085	0.675	0.900	0.361	0.978
IKBKG	MAPK8	9606.ENSP00000483825	9606.ENSP00000378974	0	0	0	0	0	0	0	0.498	0.497
IKBKG	IL10	9606.ENSP00000483825	9606.ENSP00000412237	0	0	0	0	0	0	0	0.457	0.457
IL10	SIRT1	9606.ENSP00000412237	9606.ENSP00000212015	0	0	0	0	0	0	0	0.481	0.481
IL10	XBP1	9606.ENSP00000412237	9606.ENSP00000216037	0	0	0	0	0	0	0	0.410	0.410
IL10	NAMPT	9606.ENSP00000412237	9606.ENSP00000222553	0	0	0	0	0	0	0	0.457	0.457
IL10	KDR	9606.ENSP00000412237	9606.ENSP00000263923	0	0	0	0	0	0	0	0.468	0.468
IL10	STAT3	9606.ENSP00000412237	9606.ENSP00000264657	0	0	0	0	0	0.345	0.600	0.946	0.984
IL10	TP53	9606.ENSP00000412237	9606.ENSP00000269305	0	0	0	0	0	0	0	0.580	0.580
IL10	LEP	9606.ENSP00000412237	9606.ENSP00000312652	0	0	0	0	0	0	0	0.694	0.694
IL10	LEPR	9606.ENSP00000412237	9606.ENSP00000330393	0	0	0	0	0	0	0.600	0.383	0.742
IL10	PTPN22	9606.ENSP00000412237	9606.ENSP00000352833	0	0	0	0	0	0	0	0.469	0.469
IL10	MTOR	9606.ENSP00000412237	9606.ENSP00000354558	0	0	0	0	0	0	0	0.550	0.550
IL10	S100A9	9606.ENSP00000412237	9606.ENSP00000357727	0	0	0	0	0.062	0	0	0.395	0.408
IL10	MCL1	9606.ENSP00000412237	9606.ENSP00000358022	0	0	0	0	0	0.189	0	0.401	0.493
IL10	TREM2	9606.ENSP00000412237	9606.ENSP00000362205	0	0	0	0	0	0	0	0.503	0.503
IL10	SRC	9606.ENSP00000412237	9606.ENSP00000362680	0	0	0	0	0	0.060	0	0.522	0.531
IL10	MAPK8	9606.ENSP00000412237	9606.ENSP00000378974	0	0	0	0	0	0	0	0.469	0.469
ITGB4	ZKSCAN3	9606.ENSP00000200181	9606.ENSP00000366465	0	0	0	0	0	0.056	0	0.728	0.732
ITGB4	PMP22	9606.ENSP00000200181	9606.ENSP00000484631	0	0	0	0	0.076	0	0.900	0.054	0.905
ITGB4	PIK3CA	9606.ENSP00000200181	9606.ENSP00000263967	0	0	0	0	0.062	0	0.900	0.150	0.913
ITGB4	SRC	9606.ENSP00000200181	9606.ENSP00000362680	0	0	0	0	0.059	0.070	0.800	0.714	0.943
ITGB4	PTK2	9606.ENSP00000200181	9606.ENSP00000341189	0	0	0	0	0.077	0.528	0.800	0.584	0.959
ITGB4	MET	9606.ENSP00000200181	9606.ENSP00000317272	0	0	0	0	0.088	0.323	0.900	0.472	0.963
ITPR1	XBP1	9606.ENSP00000306253	9606.ENSP00000216037	0	0	0	0	0	0	0	0.459	0.459
ITPR1	PIK3C3	9606.ENSP00000306253	9606.ENSP00000262039	0	0	0	0	0.063	0.066	0	0.408	0.436
ITPR1	TPCN2	9606.ENSP00000306253	9606.ENSP00000294309	0	0	0	0	0.063	0.076	0	0.536	0.563
ITPR1	MFN1	9606.ENSP00000306253	9606.ENSP00000420617	0	0	0	0	0	0	0	0.411	0.411
ITPR1	PARK7	9606.ENSP00000306253	9606.ENSP00000418770	0	0	0	0	0	0	0	0.474	0.474
ITPR1	SRC	9606.ENSP00000306253	9606.ENSP00000362680	0	0	0	0	0	0.076	0	0.689	0.701
ITPR1	KAT5	9606.ENSP00000306253	9606.ENSP00000340330	0	0	0	0	0	0	0.800	0.247	0.843
ITPR1	MCL1	9606.ENSP00000306253	9606.ENSP00000358022	0	0	0	0	0	0	0	0.979	0.979
KAT5	SIRT1	9606.ENSP00000340330	9606.ENSP00000212015	0	0	0	0	0.062	0.746	0	0.827	0.955
KAT5	SIRT2	9606.ENSP00000340330	9606.ENSP00000249396	0	0	0	0	0.062	0.152	0	0.553	0.613
KAT5	STAT3	9606.ENSP00000340330	9606.ENSP00000264657	0	0	0	0	0.052	0.282	0	0.499	0.629
KAT5	TP53	9606.ENSP00000340330	9606.ENSP00000269305	0	0	0	0	0	0.871	0.900	0.967	0.999
KAT5	SMG1	9606.ENSP00000340330	9606.ENSP00000402515	0	0	0	0	0.063	0.212	0	0.340	0.470
KAT5	MAPK8	9606.ENSP00000340330	9606.ENSP00000378974	0	0	0	0	0	0	0.600	0.332	0.721
KAT5	KDM4A	9606.ENSP00000340330	9606.ENSP00000361473	0	0	0	0	0.064	0.236	0.600	0.448	0.821
KDM4A	SIRT1	9606.ENSP00000361473	9606.ENSP00000212015	0	0	0	0	0.062	0	0	0.505	0.517
KDM4A	TP53	9606.ENSP00000361473	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.450	0.581
KDR	XBP1	9606.ENSP00000263923	9606.ENSP00000216037	0	0	0	0	0	0	0	0.407	0.407
KDR	PIK3C3	9606.ENSP00000263923	9606.ENSP00000262039	0	0	0	0	0	0.097	0	0.681	0.699
KDR	LEPR	9606.ENSP00000263923	9606.ENSP00000330393	0	0	0	0	0.062	0	0	0.413	0.426
KDR	MAP1LC3A	9606.ENSP00000263923	9606.ENSP00000363970	0	0	0	0	0	0.244	0	0.291	0.441
KDR	MTOR	9606.ENSP00000263923	9606.ENSP00000354558	0	0	0	0	0	0.097	0	0.657	0.677
KDR	TP53	9606.ENSP00000263923	9606.ENSP00000269305	0	0	0	0	0	0.209	0	0.633	0.697
KDR	MET	9606.ENSP00000263923	9606.ENSP00000317272	0	0	0	0.564	0	0.495	0	0.944	0.702
KDR	STAT3	9606.ENSP00000263923	9606.ENSP00000264657	0	0	0	0	0	0.161	0	0.814	0.837
KDR	ROCK1	9606.ENSP00000263923	9606.ENSP00000382697	0	0	0	0	0.055	0.122	0.900	0.219	0.926
KDR	PTK2	9606.ENSP00000263923	9606.ENSP00000341189	0	0	0	0.577	0.065	0.124	0.900	0.583	0.932
KDR	MAP1LC3B2	9606.ENSP00000263923	9606.ENSP00000450524	0	0	0	0	0	0.938	0	0	0.938
KDR	MAP1LC3B	9606.ENSP00000263923	9606.ENSP00000268607	0	0	0	0	0	0.938	0	0.244	0.951
KDR	PIK3CA	9606.ENSP00000263923	9606.ENSP00000263967	0	0	0	0	0.053	0.306	0.900	0.679	0.976
KDR	SRC	9606.ENSP00000263923	9606.ENSP00000362680	0	0	0	0.651	0.062	0.889	0.900	0.988	0.992
LAMP2	TSC2	9606.ENSP00000408411	9606.ENSP00000219476	0	0	0	0	0	0	0	0.538	0.539
LAMP2	TSG101	9606.ENSP00000408411	9606.ENSP00000251968	0	0	0	0	0.097	0.299	0	0.466	0.633
LAMP2	PIK3C3	9606.ENSP00000408411	9606.ENSP00000262039	0	0	0	0	0	0.056	0	0.630	0.635
LAMP2	WIPI1	9606.ENSP00000408411	9606.ENSP00000262139	0	0	0	0	0.076	0	0	0.409	0.430
